TB9Cs2C1,0,44,Tb927.10.1090,63,95,CDS
TB9Cs2C1,0,44,Tb927.6.450,239,283,CDS
TB9Cs2C1,0,44,Tb927.8.2861,213,253,CDS
TB9Cs2C1,0,44,Tb927.9.12200,485,519,CDS
TB9Cs2C1,0,45,Tb927.10.7330,388,443,CDS/3UTR -- 39/16
TB9Cs2C1,0,45,Tb927.11.13120,2841,2877,3UTR
TB9Cs2C1,0,45,Tb927.11.18710,119,165,5UTR
TB9Cs2C1,0,45,Tb927.4.4663_sRNA-76,37,73,Not Found
TB9Cs2C1,0,45,Tb927.9.13990,2427,2466,3UTR
TB9Cs2C1,0,46,Tb10.v4.0128,133,168,Not Found
TB9Cs2C1,0,46,Tb11.v5.0381,181,216,Not Found
TB9Cs2C1,0,46,Tb927.11.11370,1100,1141,3UTR
TB9Cs2C1,0,46,Tb927.1.3740,118,153,Not Found
TB9Cs2C1,0,46,Tb927.8.2860,7264,7311,3UTR
TB9Cs2C1,0,47,Tb927.10.1840,1403,1443,CDS
TB9Cs2C1,0,47,Tb927.11.11680,2275,2311,3UTR
TB9Cs2C1,0,47,Tb927.3.4360,190,237,CDS
TB9Cs2C1,0,47,Tb927.3.4360,190,237,CDS
TB9Cs2C1,0,47,Tb927.3.4360,190,237,CDS
TB9Cs2C1,0,47,Tb927.3.4360,190,237,CDS
TB9Cs2C1,0,47,Tb927.5.450,372,411,5UTR
TB9Cs2C1,0,47,Tb927.8.2860,7261,7310,3UTR
TB9Cs2C1,0,47,Tb927.8.2860,7275,7311,3UTR
TB9Cs2C1,0,47,Tb927.8.2861,213,262,CDS/3UTR -- 48/1
TB9Cs2C1,0,47,Tb927.9.14690,112,144,CDS
TB9Cs2C1,0,48,Tb927.11.4940,207,239,CDS
TB9Cs2C1,0,48,Tb927.11.6500,8,50,5UTR/CDS -- 26/16
TB9Cs2C1,0,48,Tb927.1.2350,1529,1564,3UTR
TB9Cs2C1,0,48,Tb927.2.5280,153,199,5UTR
TB9Cs2C1,0,48,Tb927.2.5280,153,199,5UTR
TB9Cs2C1,0,48,Tb927.8.1330,324,364,CDS
TB9Cs2C1,0,48,Tb927.8.1340,314,354,CDS
TB9Cs2C1,0,49,Tb927.10.5610,369,406,CDS
TB9Cs2C1,0,49,Tb927.11.13120,2841,2872,3UTR
TB9Cs2C1,0,49,Tb927.11.13120,2841,2873,3UTR
TB9Cs2C1,0,49,Tb927.1.300,4256,4297,CDS
TB9Cs2C1,0,49,Tb927.6.2360,1351,1396,3UTR
TB9Cs2C1,0,49,Tb927.8.1110,412,449,CDS
TB9Cs2C1,0,49,Tb927.8.1110,412,449,CDS
TB9Cs2C1,0,49,Tb927.8.1110,806,855,3UTR
TB9Cs2C1,0,49,Tb927.8.2860,7037,7077,3UTR
TB9Cs2C1,0,49,Tb927.8.2860,7278,7311,3UTR
TB9Cs2C1,0,49,Tb927.8.4630,549,596,CDS/3UTR -- 10/37
TB9Cs2C1,0,49,Tb927.9.14690,41,88,CDS
TB9Cs2C1,0,49,Tb927.9.14810,13,49,CDS
TB9Cs2C1,0,49,Tb927.9.9210,326,364,3UTR
TB9Cs2C1,0,50,Tb927.11.13120,2841,2873,3UTR
TB9Cs2C1,0,50,Tb927.1.2550,66,101,CDS
TB9Cs2C1,0,50,Tb927.5.360,1984,2036,3UTR
TB9Cs2C1,0,50,Tb927.6.5130,331,367,CDS/3UTR -- 11/25
TB9Cs2C1,0,50,Tb927.8.2860,7058,7106,3UTR
TB9Cs2C1,0,50,Tb927.8.2860,7058,7108,3UTR
TB9Cs2C1,0,50,Tb927.8.2861,12,51,CDS
TB9Cs2C1,0,50,Tb927.9.12240,430,470,CDS
TB9Cs2C1,0,51,Tb11.v5.0381,538,568,Not Found
TB9Cs2C1,0,51,Tb927.11.13120,2709,2742,3UTR
TB9Cs2C1,0,51,Tb927.11.13120,2841,2875,3UTR
TB9Cs2C1,0,51,Tb927.11.13120,2841,2877,3UTR
TB9Cs2C1,0,51,Tb927.11.18700,73,103,5UTR
TB9Cs2C1,0,51,Tb927.1.2540,231,266,Not Found
TB9Cs2C1,0,51,Tb927.9.9290,858,902,CDS
TB9Cs2C1,0,52,Tb927.10.1090,259,289,CDS
TB9Cs2C1,0,52,Tb927.4.2320,1115,1167,3UTR
TB9Cs2C1,0,52,Tb927.4.2320,1115,1167,3UTR
TB9Cs2C1,0,52,Tb927.9.14900,105,138,CDS
TB9Cs2C1,0,52,Tb927.9.14910,120,153,CDS
TB9Cs2C1,0,53,Tb10.v4.0128,114,159,Not Found
TB9Cs2C1,0,53,Tb11.v5.0381,179,216,Not Found
TB9Cs2C1,0,53,Tb927.11.18710,364,421,CDS
TB9Cs2C1,0,53,Tb927.11.18710,364,421,CDS
TB9Cs2C1,0,53,Tb927.1.3740,116,153,Not Found
TB9Cs2C1,0,53,Tb927.8.2860,7253,7308,3UTR
TB9Cs2C1,0,53,Tb927.8.2860,7253,7311,3UTR
TB9Cs2C1,0,53,Tb927.8.2861,205,260,CDS
TB9Cs2C1,0,54,Tb11.v5.0381,622,671,Not Found
TB9Cs2C1,0,54,Tb927.3.1140,1316,1367,CDS
TB9Cs2C1,0,54,Tb927.3.1140,1316,1367,CDS
TB9Cs2C1,0,54,Tb927.4.1790,744,780,CDS
TB9Cs2C1,0,54,Tb927.4.4140,192,249,CDS
TB9Cs2C1,0,54,Tb927.6.5010,683,720,CDS
TB9Cs2C1,0,54,Tb927.7.2820,138,184,CDS
TB9Cs2C1,0,54,Tb927.8.2520,210,258,5UTR/CDS -- 18/30
TB9Cs2C1,0,54,Tb927.8.2860,7048,7101,3UTR
TB9Cs2C1,0,54,Tb927.8.2860,7061,7095,3UTR
TB9Cs2C1,0,54,Tb927.8.2860,7182,7233,3UTR
TB9Cs2C1,0,54,Tb927.8.2860,7264,7311,3UTR
TB9Cs2C1,0,54,Tb927.8.2860,7274,7312,3UTR
TB9Cs2C1,0,54,Tb927.8.2860,7281,7311,3UTR
TB9Cs2C1,0,54,Tb927.8.2860,7281,7311,3UTR
TB9Cs2C1,0,54,Tb927.8.2861,134,185,CDS
TB9Cs2C1,0,54,Tb927.9.15420,224,260,CDS
TB9Cs2C1,0,54,Tb927.9.15420,224,260,CDS
TB9Cs2C1,0,54,Tb927.9.2610,217,249,Not Found
TB9Cs2C1,0,55,Tb10.v4.0128,135,165,Not Found
TB9Cs2C1,0,55,Tb927.10.5620,1284,1326,3UTR
TB9Cs2C1,0,55,Tb927.10.990,192,225,CDS
TB9Cs2C1,0,55,Tb927.10.990,192,225,CDS
TB9Cs2C1,0,55,Tb927.11.4290,718,759,3UTR
TB9Cs2C1,0,55,Tb927.11.4290,718,759,3UTR
TB9Cs2C1,0,55,Tb927.8.2860,7261,7311,3UTR
TB9Cs2C1,0,55,Tb927.8.2860,7261,7311,3UTR
TB9Cs2C1,0,55,Tb927.8.2860,7278,7311,3UTR
TB9Cs2C1,0,55,Tb927.9.14700,105,142,CDS
TB9Cs2C1,0,55,Tb927.9.15190,361,405,CDS
TB9Cs2C1,0,56,Tb10.v4.0128,109,161,Not Found
TB9Cs2C1,0,56,Tb927.10.2840,48,98,CDS
TB9Cs2C1,0,56,Tb927.10.2840,48,98,CDS
TB9Cs2C1,0,56,Tb927.11.13120,2709,2744,3UTR
TB9Cs2C1,0,56,Tb927.11.1790,37,81,CDS
TB9Cs2C1,0,56,Tb927.11.1860,37,81,CDS
TB9Cs2C1,0,56,Tb927.1.240,5936,5975,CDS
TB9Cs2C1,0,56,Tb927.3.4940,3349,3407,3UTR
TB9Cs2C1,0,56,Tb927.5.2160,549,594,3UTR
TB9Cs2C1,0,56,Tb927.8.2860,7168,7209,3UTR
TB9Cs2C1,0,56,Tb927.8.2860,7259,7311,3UTR
TB9Cs2C1,0,57,Tb10.v4.0128,129,168,Not Found
TB9Cs2C1,0,57,Tb11.v5.0394,2675,2707,Not Found
TB9Cs2C1,0,57,Tb927.10.15750,2058,2090,CDS
TB9Cs2C1,0,57,Tb927.10.1590,89,142,CDS
TB9Cs2C1,0,57,Tb927.10.7300,567,600,3UTR
TB9Cs2C1,0,57,Tb927.8.2860,7250,7311,3UTR
TB9Cs2C1,0,58,Tb927.6.1860,342,408,CDS
TB9Cs2C1,0,58,Tb927.8.2530,799,837,5UTR
TB9Cs2C1,0,58,Tb927.8.2860,7246,7294,3UTR
TB9Cs2C1,0,58,Tb927.8.2861,198,246,CDS
TB9Cs2C1,0,58,Tb927.9.11380,336,370,CDS
TB9Cs2C1,0,59,Tb927.11.2800,119,165,5UTR
TB9Cs2C1,0,59,Tb927.11.2800,119,165,5UTR
TB9Cs2C1,0,59,Tb927.11.2800,119,165,5UTR
TB9Cs2C1,0,59,Tb927.8.2860,7258,7311,3UTR
TB9Cs2C1,0,60,Tb927.10.2840,59,117,CDS
TB9Cs2C1,0,60,Tb927.1.3740,112,148,Not Found
TB9Cs2C1,0,60,Tb927.1.3740,112,148,Not Found
TB9Cs2C1,0,60,Tb927.3.4120,3226,3269,3UTR
TB9Cs2C1,0,60,Tb927.7.2070,720,772,CDS
TB9Cs2C1,0,60,Tb927.7.5240,3217,3276,3UTR
TB9Cs2C1,0,60,Tb927.8.2860,7048,7082,3UTR
TB9Cs2C1,0,60,Tb927.8.2860,7271,7311,3UTR
TB9Cs2C1,0,60,Tb927.8.2860,7277,7311,3UTR
TB9Cs2C1,0,60,Tb927.8.2861,23,63,CDS
TB9Cs2C1,0,61,Tb927.10.10440,192,241,CDS
TB9Cs2C1,0,61,Tb927.10.14710,239,299,CDS
TB9Cs2C1,0,61,Tb927.11.15880,346,388,CDS
TB9Cs2C1,0,61,Tb927.11.18710,117,176,5UTR
TB9Cs2C1,0,61,Tb927.11.4290,101,131,CDS
TB9Cs2C1,0,61,Tb927.5.380,1990,2021,3UTR
TB9Cs2C1,0,61,Tb927.8.2860,10152,10200,3UTR
TB9Cs2C1,0,62,Tb10.v4.0128,99,151,Not Found
TB9Cs2C1,0,62,Tb927.10.6400,1804,1858,3UTR
TB9Cs2C1,0,62,Tb927.10.7330,82,128,CDS
TB9Cs2C1,0,62,Tb927.11.18710,402,448,CDS
TB9Cs2C1,0,62,Tb927.11.4670,354,392,CDS
TB9Cs2C1,0,62,Tb927.11.4670,354,392,CDS
TB9Cs2C1,0,62,Tb927.11.6230,1300,1332,CDS
TB9Cs2C1,0,62,Tb927.11.6300,487,542,CDS
TB9Cs2C1,0,62,Tb927.11.6300,487,542,CDS
TB9Cs2C1,0,62,Tb927.11.6730,2,43,CDS
TB9Cs2C1,0,62,Tb927.11.740,178,217,CDS
TB9Cs2C1,0,62,Tb927.1.3740,84,136,Not Found
TB9Cs2C1,0,62,Tb927.2.3800,2164,2209,3UTR
TB9Cs2C1,0,62,Tb927.4.4663_sRNA-76,41,73,Not Found
TB9Cs2C1,0,62,Tb927.8.5330,10,60,5UTR
TB9Cs2C1,0,62,Tb927.9.14910,71,105,CDS
TB9Cs2C1,0,62,Tb927.9.2610,215,252,Not Found
TB9Cs2C1,0,63,Tb927.11.13120,2841,2877,3UTR
TB9Cs2C1,0,63,Tb927.11.18710,247,287,CDS
TB9Cs2C1,0,63,Tb927.2.2240,2428,2466,CDS
TB9Cs2C1,0,63,Tb927.2.2240,2516,2554,CDS
TB9Cs2C1,0,63,Tb927.4.1830,503,547,3UTR
TB9Cs2C1,0,63,Tb927.4.1830,503,547,3UTR
TB9Cs2C1,0,63,Tb927.8.2861,163,205,CDS
TB9Cs2C1,0,63,Tb927.9.16410,851,909,5UTR
TB9Cs2C1,0,64,Tb927.10.10260,628,665,3UTR
TB9Cs2C1,0,64,Tb927.10.10260,628,665,3UTR
TB9Cs2C1,0,64,Tb927.10.3840,401,441,CDS
TB9Cs2C1,0,64,Tb927.10.3840,401,441,CDS
TB9Cs2C1,0,64,Tb927.11.11230,183,250,CDS
TB9Cs2C1,0,64,Tb927.11.14130,390,430,CDS
TB9Cs2C1,0,64,Tb927.11.18710,174,215,5UTR
TB9Cs2C1,0,64,Tb927.1.2330,1463,1493,3UTR
TB9Cs2C1,0,64,Tb927.1.2350,1463,1493,3UTR
TB9Cs2C1,0,64,Tb927.3.5050,856,887,CDS
TB9Cs2C1,0,64,Tb927.4.1800,878,918,CDS
TB9Cs2C1,0,64,Tb927.8.2860,7241,7311,3UTR
TB9Cs2C1,0,64,Tb927.8.2860,7249,7311,3UTR
TB9Cs2C1,0,64,Tb927.8.2860,7249,7311,3UTR
TB9Cs2C1,0,65,Tb927.10.13530,1,31,CDS
TB9Cs2C1,0,65,Tb927.10.3890,1327,1378,CDS
TB9Cs2C1,0,65,Tb927.11.18710,25,73,5UTR
TB9Cs2C1,0,65,Tb927.11.18710,25,73,5UTR
TB9Cs2C1,0,65,Tb927.1.3740,94,144,Not Found
TB9Cs2C1,0,65,Tb927.8.1230,862,909,3UTR
TB9Cs2C1,0,65,Tb927.8.2860,7276,7311,3UTR
TB9Cs2C1,0,65,Tb927.8.2860,7276,7311,3UTR
TB9Cs2C1,0,65,Tb927.8.2861,39,89,CDS
TB9Cs2C1,0,65,Tb927.9.10830,132,194,CDS
TB9Cs2C1,0,65,Tb927.9.10830,132,194,CDS
TB9Cs2C1,0,65,Tb927.9.10830,132,194,CDS
TB9Cs2C1,0,65,Tb927.9.5060,1,38,Not Found
TB9Cs2C1,0,66,Tb927.10.5850,11762,11816,CDS
TB9Cs2C1,0,66,Tb927.11.16760,571,610,CDS
TB9Cs2C1,0,66,Tb927.11.18710,246,281,CDS
TB9Cs2C1,0,66,Tb927.11.830,4553,4613,3UTR
TB9Cs2C1,0,66,Tb927.11.830,4553,4613,3UTR
TB9Cs2C1,0,66,Tb927.1.3740,99,140,Not Found
TB9Cs2C1,0,66,Tb927.5.1610,417,466,CDS
TB9Cs2C1,0,66,Tb927.7.1050,270,300,CDS
TB9Cs2C1,0,66,Tb927.8.6030,100,132,CDS
TB9Cs2C1,0,66,Tb927.9.11470,186,245,CDS
TB9Cs2C1,0,66,Tb927.9.11470,186,245,CDS
TB9Cs2C1,0,66,Tb927.9.14710,168,199,CDS
TB9Cs2C1,0,67,Tb927.11.18710,373,429,CDS
TB9Cs2C1,0,67,Tb927.1.3740,100,133,Not Found
TB9Cs2C1,0,67,Tb927.4.3550,318,355,CDS
TB9Cs2C1,0,67,Tb927.8.2860,10166,10200,3UTR
TB9Cs2C1,0,67,Tb927.8.2860,10166,10200,3UTR
TB9Cs2C1,0,67,Tb927.8.2861,179,212,CDS
TB9Cs2C1,0,67,Tb927.8.2861,46,105,CDS
TB9Cs2C1,0,67,Tb927.8.8160,1883,1925,CDS
TB9Cs2C1,0,67,Tb927.9.14890,46,88,CDS
TB9Cs2C1,0,67,Tb927.9.3990,619,664,CDS/3UTR -- 12/33
TB9Cs2C1,0,68,Tb11.v5.0381,166,216,Not Found
TB9Cs2C1,0,68,Tb927.3.3780,599,646,3UTR
TB9Cs2C1,0,68,Tb927.5.860,1193,1242,3UTR
TB9Cs2C1,0,68,Tb927.7.1340,398,454,3UTR
TB9Cs2C1,0,68,Tb927.8.2860,7056,7098,3UTR
TB9Cs2C1,0,68,Tb927.8.2860,7253,7311,3UTR
TB9Cs2C1,0,68,Tb927.8.6020,692,729,CDS
TB9Cs2C1,0,69,Tb11.v5.0381,155,216,Not Found
TB9Cs2C1,0,69,Tb927.11.13120,2841,2873,3UTR
TB9Cs2C1,0,69,Tb927.11.19810,401,431,CDS
TB9Cs2C1,0,69,Tb927.8.2861,122,165,CDS
TB9Cs2C1,0,70,Tb11.v5.0381,185,216,Not Found
TB9Cs2C1,0,70,Tb927.10.11390,580,627,CDS/3UTR -- 26/21
TB9Cs2C1,0,70,Tb927.11.11820,269,332,CDS
TB9Cs2C1,0,70,Tb927.4.4663_sRNA-76,42,73,Not Found
TB9Cs2C1,0,70,Tb927.8.2861,219,262,CDS/3UTR -- 42/1
TB9Cs2C1,0,70,Tb927.9.15190,415,480,CDS
TB9Cs2C1,0,70,Tb927.9.15290,1257,1320,CDS
TB9Cs2C1,0,71,Tb10.v4.0128,90,156,Not Found
TB9Cs2C1,0,71,Tb11.v5.0381,638,671,Not Found
TB9Cs2C1,0,71,Tb927.10.10260,240,300,CDS
TB9Cs2C1,0,71,Tb927.1.3180,381,434,CDS
TB9Cs2C1,0,71,Tb927.4.3550,130,200,CDS
TB9Cs2C1,0,71,Tb927.4.3550,130,200,CDS
TB9Cs2C1,0,71,Tb927.7.7530,3217,3250,CDS
TB9Cs2C1,0,71,Tb927.8.2860,10127,10158,3UTR
TB9Cs2C1,0,71,Tb927.8.2860,7248,7292,3UTR
TB9Cs2C1,0,71,Tb927.8.2860,7253,7311,3UTR
TB9Cs2C1,0,71,Tb927.8.2860,7275,7311,3UTR
TB9Cs2C1,0,72,Tb927.10.15120,157,223,CDS
TB9Cs2C1,0,72,Tb927.3.4360,208,276,CDS
TB9Cs2C1,0,72,Tb927.6.4240,491,532,CDS
TB9Cs2C1,0,72,Tb927.6.4240,491,532,CDS
TB9Cs2C1,0,72,Tb927.8.2860,7131,7188,3UTR
TB9Cs2C1,0,73,Tb927.10.3940,141,182,CDS
TB9Cs2C1,0,73,Tb927.10.3940,141,182,CDS
TB9Cs2C1,0,73,Tb927.10.7300,579,619,3UTR
TB9Cs2C1,0,73,Tb927.11.13120,2841,2875,3UTR
TB9Cs2C1,0,73,Tb927.11.18710,246,303,CDS
TB9Cs2C1,0,73,Tb927.11.18710,246,303,CDS
TB9Cs2C1,0,73,Tb927.11.9710,13,76,5UTR/CDS -- 11/52
TB9Cs2C1,0,73,Tb927.11.9720,61,117,CDS
TB9Cs2C1,0,73,Tb927.11.9720,61,117,CDS
TB9Cs2C1,0,73,Tb927.1.3740,97,152,Not Found
TB9Cs2C1,0,73,Tb927.5.360,1987,2036,3UTR
TB9Cs2C1,0,73,Tb927.8.2860,7252,7292,3UTR
TB9Cs2C1,0,73,Tb927.8.2860,7263,7311,3UTR
TB9Cs2C1,0,73,Tb927.8.2860,7263,7311,3UTR
TB9Cs2C1,0,73,Tb927.8.2860,7263,7311,3UTR
TB9Cs2C1,0,73,Tb927.9.8130,260,321,CDS
TB9Cs2C1,0,73,Tb927.9.8130,260,321,CDS
TB9Cs2C1,0,74,Tb11.v5.0381,607,671,Not Found
TB9Cs2C1,0,74,Tb11.v5.0381,607,671,Not Found
TB9Cs2C1,0,74,Tb927.10.270,114,182,CDS
TB9Cs2C1,0,74,Tb927.10.4110,124,190,CDS
TB9Cs2C1,0,74,Tb927.10.4120,127,193,CDS
TB9Cs2C1,0,74,Tb927.1.3740,77,139,Not Found
TB9Cs2C1,0,74,Tb927.3.4360,292,338,CDS
TB9Cs2C1,0,74,Tb927.4.1860,344,407,CDS
TB9Cs2C1,0,74,Tb927.7.1050,204,266,CDS
TB9Cs2C1,0,74,Tb927.7.6010,364,398,5UTR
TB9Cs2C1,0,75,Tb10.v4.0128,134,167,Not Found
TB9Cs2C1,0,75,Tb11.v5.0381,182,216,Not Found
TB9Cs2C1,0,75,Tb927.8.2860,7251,7311,3UTR
TB9Cs2C1,0,75,Tb927.8.6180,382,415,CDS
TB9Cs2C1,0,76,Tb10.v4.0128,94,138,Not Found
TB9Cs2C1,0,76,Tb11.v5.0381,159,216,Not Found
TB9Cs2C1,0,76,Tb927.10.4110,1,37,5UTR/CDS -- 16/20
TB9Cs2C1,0,76,Tb927.10.4570,174,213,CDS
TB9Cs2C1,0,76,Tb927.11.15920,39,87,CDS
TB9Cs2C1,0,76,Tb927.8.2860,7107,7143,3UTR
TB9Cs2C1,0,76,Tb927.8.2860,7138,7195,3UTR
TB9Cs2C1,0,76,Tb927.8.2861,59,95,CDS
